Time (min:sec.ms),Engine Speed (RPM),Lambda Spec (),Lambda B1 Actual (),Lambda B2 Actual (),Fuel Injector (ms),STFT B1 (),STFT B2 (),HPFP Actual (hPa),HPFP Spec (hPa),Spark Advance (°),Accelerator Pedal (%),Throttle Position Actual (%),Boost Spec (mBar),Boost Actual (mBar),Knock Cylinder 1 (°),Knock Cylinder 2 (°),Knock Cylinder 3 (°),Knock Cylinder 4 (°),Knock Cylinder 5 (°),Knock Cylinder 6 (°),Bypass Valve (°),Air Mass (mg/stk),Intake Air Temp (°C),HPFP Capacity % (%),LPFP Pressure (Hpa),Engine Torque (NM),LPFP Pump Duty (%)
00:07.271,685,0.996,1.018,1.015,0.816,-2,-1,40442.525,40251.483,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.284,685,0.996,1.018,1.015,0.816,-2,-1,40442.525,40251.483,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.291,685,0.996,1.021,1.015,0.816,-2,-1,40442.525,40251.483,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.302,685,0.996,1.021,1.017,0.816,-2,-1,40442.525,40251.483,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.311,685,0.996,1.021,1.017,0.836,-2,-1,40442.525,40251.483,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.321,685,0.996,1.021,1.017,0.836,-2,-1,40442.525,40251.483,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.332,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40251.483,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.341,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40251.483,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.351,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.362,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.371,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.383,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,446.179,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.392,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,442.448,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.402,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.411,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.422,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.431,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.442,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.453,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.461,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,59.037,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.471,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.51,62.25,11.636,5017.487,59.438,48.344
00:07.484,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5017.487,59.438,48.344
00:07.491,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5017.487,59.438,48.344
00:07.501,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5017.487,59.438,48.344
00:07.512,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,59.438,48.344
00:07.522,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.531,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.542,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.551,685,0.996,1.021,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.562,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.571,685,0.996,1.02,1.018,0.836,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.584,685,0.996,1.02,1.018,0.808,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.591,685,0.996,1.02,1.018,0.808,-2,0,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.602,685,0.996,1.02,1.018,0.808,-2,-1,40442.525,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.612,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40304.551,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.622,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5.5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.631,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.641,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.651,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,443.858,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.661,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,441.287,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.671,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.683,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.691,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.701,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.711,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.721,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.731,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,58.832,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.742,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,143.383,62.25,11.636,5012.18,60.594,48.344
00:07.751,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.636,5012.18,60.594,48.344
00:07.761,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.636,5012.18,60.594,48.344
00:07.772,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,5012.18,60.594,48.344
00:07.784,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,60.594,48.344
00:07.791,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.803,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.811,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.821,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.831,685,0.996,1.02,1.018,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.842,685,0.996,1.02,1.017,0.808,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.851,685,0.996,1.02,1.017,0.836,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.862,685,0.996,1.02,1.017,0.836,-2,-1,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.872,685,0.996,1.02,1.017,0.836,-2,0,40447.832,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.884,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40224.95,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.892,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,5,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.902,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.911,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.922,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,446.013,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.932,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,440.043,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.942,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.951,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.962,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.971,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.984,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:07.991,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:08.001,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.139,144.443,62.25,11.78,4996.26,59.594,48.344
00:08.011,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,144.443,62.25,11.78,4996.26,59.594,48.344
00:08.021,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.78,4996.26,59.594,48.344
00:08.031,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.78,4996.26,59.594,48.344
00:08.042,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,4996.26,59.594,48.344
00:08.051,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,59.594,48.344
00:08.061,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.070,685,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.083,679,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.091,679,0.996,1.02,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.102,679,0.996,1.018,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.111,679,0.996,1.018,1.017,0.836,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.122,679,0.996,1.018,1.017,0.816,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.131,679,0.996,1.018,1.017,0.816,-2,0,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.142,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.152,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40280.67,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.162,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,4,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.171,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.183,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.191,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,443.94,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.202,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,439.048,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.213,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.221,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.231,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.242,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.251,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.262,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.273,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,59.242,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.284,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,143.552,62.25,11.662,5012.18,60.531,48.344
00:08.292,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.662,5012.18,60.531,48.344
00:08.302,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.662,5012.18,60.531,48.344
00:08.312,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,5012.18,60.531,48.344
00:08.322,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.531,48.344
00:08.332,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.342,679,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.352,683,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.361,683,0.996,1.018,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.372,683,0.996,1.017,1.017,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.383,683,0.996,1.017,1.018,0.816,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.391,683,0.996,1.017,1.018,0.832,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.401,683,0.996,1.017,1.018,0.832,-2,-1,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.411,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.421,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40304.551,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.431,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,6.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.442,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.451,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.461,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,445.267,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.471,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.209,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.483,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.491,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.501,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.511,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.521,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.531,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.542,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,58.832,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.551,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,59.139,144.655,62.25,11.636,4996.26,60.594,48.344
00:08.562,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,59.139,144.061,62.25,11.636,4996.26,60.594,48.344
00:08.571,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,59.139,144.061,62.25,11.636,4996.26,60.594,48.344
00:08.583,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,59.139,144.061,62.25,11.78,4996.26,60.594,48.344
00:08.592,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,59.139,144.061,62.25,11.78,5009.527,60.594,48.344
00:08.602,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,59.139,144.061,62.25,11.78,5009.527,60.094,48.344
00:08.611,683,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,59.139,144.061,62.25,11.78,5009.527,60.094,48.344
00:08.622,681,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,59.139,144.061,62.25,11.78,5009.527,60.094,48.344
00:08.631,681,0.996,1.017,1.018,0.832,-2,0,40442.525,40224.95,3.5,14.51,3.922,441.536,440.375,0,0,0,0,0,0,59.139,144.061,62.25,11.78,5009.527,60.094,48.344
